Account_id,Tenure,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges
8314-DPQHL,9,One year,Mailed check,No,50.8,463.6
1465-WCZVT,3,Month-to-month,Mailed check,No,19.65,60.65
9481-SFCQY,14,Month-to-month,Credit card (automatic),Yes,59.8,824.85
6360-SVNWV,31,Month-to-month,Credit card (automatic),Yes,73.55,2094.65
0567-GGCAC,7,Month-to-month,Electronic check,No,61.4,438.9
8884-MRNSU,17,One year,Bank transfer (automatic),No,19.9,329.75
2171-UDMFD,32,Month-to-month,Credit card (automatic),Yes,19.45,674.55
9050-IKDZA,2,Month-to-month,Mailed check,No,81.5,162.55
9802-CAQUT,72,Two year,Credit card (automatic),No,109.55,7887.25
0187-WZNAB,27,Month-to-month,Mailed check,No,74.4,1972.35
1475-VWVDO,7,Month-to-month,Electronic check,Yes,74.9,490.55
1357-MVDOZ,11,Month-to-month,Bank transfer (automatic),Yes,59.65,683.25
7602-MVRMB,72,Two year,Bank transfer (automatic),Yes,110.45,8058.85
1197-BVMVG,4,Month-to-month,Electronic check,Yes,74.45,294.45
5406-KGRMX,71,Two year,Electronic check,No,24.55,1719.15
5968-HYJRZ,47,Two year,Mailed check,No,24.55,1160.45
5198-EFNBM,57,One year,Electronic check,Yes,90.65,5199.8
7516-GMHUV,50,Two year,Credit card (automatic),Yes,105.05,5163.3
7140-ADSMJ,8,Month-to-month,Credit card (automatic),Yes,20.45,162.3
2230-XTUWL,48,Two year,Mailed check,No,19.55,883.35
7706-YLMQA,70,One year,Bank transfer (automatic),No,19.7,1341.5
2585-KTFRE,1,Month-to-month,Bank transfer (automatic),Yes,70.45,70.45
7994-UYIVZ,8,Month-to-month,Bank transfer (automatic),Yes,85.65,659.45
7717-BICXI,60,Two year,Mailed check,No,20.55,1205.05
6559-RAKOZ,49,One year,Electronic check,Yes,97.95,4917.9
4716-MRVEN,29,One year,Mailed check,No,20.0,599.3
2143-LJULT,67,Two year,Credit card (automatic),Yes,25.25,1733.15
3200-MNQTF,67,Two year,Credit card (automatic),No,70.9,4677.1
6164-HXUGH,6,Month-to-month,Mailed check,No,19.85,119.3
5630-IXDXV,47,Month-to-month,Electronic check,Yes,106.35,4849.1
0320-DWVTU,53,Two year,Mailed check,No,99.5,5424.25
9135-MGVPY,69,Two year,Mailed check,Yes,84.7,5878.9
1212-GLHMD,3,Month-to-month,Mailed check,Yes,86.05,244.85
7878-JGDKK,4,Month-to-month,Mailed check,No,44.55,220.75
1088-AUUZZ,56,Two year,Credit card (automatic),Yes,75.85,4261.2
6614-YWYSC,61,Two year,Bank transfer (automatic),No,25.0,1501.75
9588-OZDMQ,2,Month-to-month,Electronic check,Yes,45.0,89.75
6476-EPYZR,12,Month-to-month,Mailed check,No,20.5,255.5
1174-FGIFN,28,One year,Electronic check,Yes,90.45,2509.25
6620-HVDUJ,24,Month-to-month,Bank transfer (automatic),No,60.45,1440.75
1032-MAELW,68,One year,Electronic check,Yes,78.45,5333.35
7641-TQFHN,39,Two year,Mailed check,No,100.55,3895.35
1552-TKMXS,42,Month-to-month,Credit card (automatic),No,20.35,869.9
8622-ZLFKO,6,Month-to-month,Electronic check,Yes,90.75,512.25
6188-UXBBR,38,One year,Credit card (automatic),Yes,20.25,814.75
2333-KWEWW,18,Two year,Credit card (automatic),No,20.05,388.6
5702-SKUOB,4,Month-to-month,Mailed check,No,19.6,93.45
1134-YWTYF,27,Month-to-month,Electronic check,Yes,53.8,1389.85
6061-GWWAV,41,One year,Mailed check,No,70.2,2894.55
0679-TDGAK,50,One year,Electronic check,No,75.5,4025.6
6585-WCEWR,72,Two year,Electronic check,No,20.35,1354.4
9067-YGSCA,70,One year,Credit card (automatic),No,26.05,1856.4
9067-SQTNS,44,One year,Bank transfer (automatic),No,20.6,926
1776-SPBWV,34,One year,Bank transfer (automatic),Yes,20.1,682.1
8735-SDUFN,72,Two year,Bank transfer (automatic),No,24.3,1778.7
9668-PUGNU,71,Two year,Electronic check,Yes,24.5,1816.2
9405-GPBBG,64,Two year,Credit card (automatic),Yes,110.5,7069.25
1926-QUZNN,72,Two year,Bank transfer (automatic),Yes,25.25,1841.2
7016-NVRIC,29,One year,Bank transfer (automatic),No,90.1,2656.7
5829-NVSQN,23,One year,Bank transfer (automatic),Yes,68.75,1689.45
9565-AXSMR,52,Two year,Mailed check,No,19.2,1054.75
8869-LIHMK,64,Two year,Bank transfer (automatic),Yes,115.1,7334.05
0447-RXSGD,24,Month-to-month,Bank transfer (automatic),Yes,99.65,2404.85
4927-WWOOZ,2,Month-to-month,Electronic check,Yes,91.45,171.45
5788-YPOEG,34,Two year,Mailed check,No,84.75,2839.45
0661-KBKPA,53,One year,Mailed check,Yes,78.75,3942.45
9081-WWXKP,47,Two year,Credit card (automatic),No,20.25,873.4
0784-ZQJZX,72,Two year,Credit card (automatic),No,19.9,1529.65
3133-PZNSR,72,Two year,Credit card (automatic),Yes,97.75,6991.6
0722-SVSFK,7,Month-to-month,Electronic check,Yes,100.4,715
3612-YVGSJ,71,Two year,Credit card (automatic),Yes,24.45,1681.6
9825-YCXWZ,41,One year,Bank transfer (automatic),Yes,101.1,4016.2
5397-NSKQG,67,Two year,Credit card (automatic),No,50.9,3281.65
8565-HBFNN,69,One year,Credit card (automatic),Yes,107.2,7317.1
2000-DHJUY,70,Two year,Bank transfer (automatic),Yes,92.2,6474.45
8670-ERCJH,72,Two year,Bank transfer (automatic),No,113.4,8164.1
7758-UJWYS,34,Two year,Electronic check,Yes,40.55,1325.85
2050-ONYDQ,65,Two year,Credit card (automatic),No,26.0,1654.85
7055-JCGNI,70,Two year,Credit card (automatic),Yes,111.95,7795.95
0739-UUAJR,72,Two year,Credit card (automatic),Yes,53.8,3952.45
4826-DXMUP,35,One year,Mailed check,Yes,72.1,2495.15
7285-KLOTR,12,One year,Electronic check,No,78.85,876.75
0654-PQKDW,62,One year,Bank transfer (automatic),Yes,70.75,4263.45
7175-NTIXE,25,Month-to-month,Credit card (automatic),Yes,76.15,1992.95
7963-SHNDT,52,Two year,Mailed check,No,39.1,1982.1
9796-BPKIW,8,Month-to-month,Credit card (automatic),Yes,69.95,562.7
0188-GWFLE,2,Month-to-month,Mailed check,No,20.05,33.7
8129-GMVGI,56,Two year,Mailed check,No,20.05,1090.1
2882-DDZPG,12,Month-to-month,Bank transfer (automatic),No,19.45,227.45
3547-LQRIK,47,One year,Electronic check,No,26.9,1250.85
9137-NOQKA,2,Month-to-month,Electronic check,No,19.2,37.2
5843-TTHGI,18,Month-to-month,Mailed check,Yes,50.0,892.7
1849-RJYIG,8,Month-to-month,Electronic check,Yes,60.0,487.75
8868-GAGIO,45,Month-to-month,Mailed check,Yes,84.55,3713.95
4061-UKJWL,3,Month-to-month,Mailed check,No,45.45,141.7
5380-XPJNZ,38,One year,Mailed check,No,20.05,678.2
8263-QMNTJ,72,Two year,Electronic check,Yes,115.55,8425.3
3230-JCNZS,71,Two year,Credit card (automatic),Yes,99.0,7061.65
0277-ORXQS,66,Two year,Bank transfer (automatic),No,50.55,3364.55
7996-BPXHY,13,Two year,Bank transfer (automatic),Yes,25.0,332.5
3227-WLKLI,65,Two year,Bank transfer (automatic),No,91.55,5963.95
2266-FUBDZ,15,Two year,Mailed check,No,19.35,278.85
8237-ULIXL,72,Two year,Credit card (automatic),No,24.85,1871.85
8216-AZUUZ,42,Two year,Electronic check,Yes,100.4,4303.65
9153-BTBVV,71,Two year,Bank transfer (automatic),No,25.0,1753
5186-PEIZU,35,Month-to-month,Bank transfer (automatic),No,19.25,617.65
1074-AMIOH,53,Month-to-month,Bank transfer (automatic),Yes,108.25,5935.1
4361-FEBGN,48,Two year,Credit card (automatic),No,20.15,982.95
7748-UMTRK,30,Month-to-month,Electronic check,Yes,101.3,2974.5
0380-ZCSBI,10,Month-to-month,Credit card (automatic),No,20.0,198.7
7145-FEJWU,12,Month-to-month,Electronic check,Yes,105.3,1275.65
6463-MVYRY,57,Two year,Bank transfer (automatic),No,69.85,4003
3969-JQABI,58,Month-to-month,Credit card (automatic),Yes,65.25,3791.6
9624-EGDEQ,37,Two year,Mailed check,No,19.8,813.3
1051-EQPZR,44,Month-to-month,Mailed check,No,19.6,780.25
5849-ASHZJ,27,One year,Credit card (automatic),No,20.05,552.9
5780-INQIK,8,Month-to-month,Electronic check,No,49.4,408.25
4526-ZJJTM,25,Month-to-month,Bank transfer (automatic),No,88.4,2191.15
8384-FZBJK,57,Month-to-month,Electronic check,Yes,100.6,5611.7
3750-RNQKR,12,Month-to-month,Mailed check,No,19.45,246.25
0962-CQPWQ,62,Two year,Bank transfer (automatic),No,20.3,1296.15
3096-YXENJ,65,Two year,Bank transfer (automatic),Yes,107.65,7082.85
1265-BCFEO,71,Two year,Bank transfer (automatic),Yes,80.45,5662.25
5837-LXSDN,21,One year,Credit card (automatic),Yes,58.85,1215.45
5945-AZYHT,71,One year,Electronic check,Yes,109.6,7854.15
8325-QRPZR,7,Month-to-month,Electronic check,Yes,75.15,525
6384-VMJHP,72,Two year,Credit card (automatic),Yes,73.0,5265.2
2262-SLNVK,1,Month-to-month,Electronic check,No,70.1,70.1
7730-CLDSV,72,Two year,Bank transfer (automatic),Yes,98.65,7129.45
1135-HIORI,64,One year,Electronic check,Yes,111.45,7266.95
0164-APGRB,72,Two year,Electronic check,Yes,114.9,8496.7
6481-ESCNL,29,Month-to-month,Bank transfer (automatic),No,100.55,2878.75
1790-NESIO,13,Two year,Mailed check,Yes,20.4,261.3
1550-EENBN,31,Month-to-month,Electronic check,No,104.35,3205.6
8198-RKSZG,14,Month-to-month,Credit card (automatic),No,80.45,1137.05
9297-EONCV,72,Two year,Bank transfer (automatic),Yes,91.35,6697.2
1069-QJOEE,25,One year,Electronic check,No,19.9,505.45
7799-DSEWS,18,Month-to-month,Electronic check,Yes,68.35,1299.8
8766-PAFNE,71,Two year,Credit card (automatic),Yes,79.1,5564.85
5315-CKEQK,28,One year,Electronic check,Yes,51.0,1381.8
3130-ICDUP,2,Month-to-month,Credit card (automatic),No,80.55,188.1
0820-FNRNX,17,Month-to-month,Mailed check,Yes,66.7,1077.05
0880-FVFWF,56,Month-to-month,Electronic check,Yes,86.4,4922.4
4611-ANLQC,60,One year,Electronic check,No,50.05,2911.5
4213-HKBJO,33,Two year,Credit card (automatic),No,25.7,826.1
2792-LSHWX,1,Month-to-month,Mailed check,Yes,83.4,83.4
0014-BMAQU,63,Two year,Credit card (automatic),Yes,84.65,5377.8
9018-PCIOK,55,Two year,Mailed check,Yes,64.75,3617.1
4837-QUSFT,65,One year,Bank transfer (automatic),Yes,100.15,6643.5
9953-ZMKSM,63,Two year,Mailed check,No,25.25,1559.3
0907-HQNTS,70,Two year,Credit card (automatic),Yes,113.0,7987.6
7665-NKLAV,36,Two year,Credit card (automatic),No,40.65,1547.35
4391-LNRXK,22,Month-to-month,Bank transfer (automatic),Yes,94.95,2142.8
8250-ZNGGW,5,Month-to-month,Credit card (automatic),No,59.9,287.85
8562-GHPPI,1,Month-to-month,Credit card (automatic),No,19.8,19.8
5893-PYOLZ,56,Two year,Credit card (automatic),Yes,81.8,4534.45
4986-MXSFP,2,Month-to-month,Mailed check,Yes,20.0,40.9
6131-FOYAS,35,Month-to-month,Electronic check,Yes,59.6,2094.9
3027-YNWZU,64,Two year,Credit card (automatic),No,25.0,1584.8
5609-IMCGG,15,Month-to-month,Credit card (automatic),Yes,84.35,1302.65
4727-MCYZG,1,Month-to-month,Mailed check,No,55.55,55.55
9481-WHGWY,70,Two year,Credit card (automatic),No,75.35,5437.75
4328-VUFWD,39,One year,Electronic check,No,59.3,2209.15
3301-LSLWQ,29,Month-to-month,Electronic check,Yes,66.1,1912.15
7473-ZBDSN,14,Two year,Mailed check,No,18.8,255.55
3166-PNEOF,61,Two year,Credit card (automatic),No,86.45,5175.3
5639-NTUPK,13,Month-to-month,Credit card (automatic),Yes,52.1,670.65
8780-YRMTT,66,Two year,Mailed check,Yes,47.4,3177.25
5140-FOMCQ,59,One year,Credit card (automatic),Yes,109.15,6557.75
6242-SGYTS,62,One year,Credit card (automatic),Yes,94.95,5791.85
8166-ORCHU,33,One year,Electronic check,Yes,93.55,3055.5
8414-OOEEL,66,Two year,Credit card (automatic),Yes,79.5,5196.1
8454-AATJP,72,Two year,Credit card (automatic),No,115.05,8405
4531-AUZNK,51,One year,Mailed check,Yes,95.15,5000.05
4191-XOVOM,63,Month-to-month,Electronic check,No,105.4,6713.2
2150-OEGBV,27,One year,Bank transfer (automatic),No,20.1,562.6
1855-CFULU,4,Month-to-month,Mailed check,No,20.05,91.45
4878-BUNFV,42,Two year,Mailed check,No,20.7,828.85
1872-EBWSC,29,One year,Mailed check,No,20.35,617.35
7026-YMSBE,30,One year,Mailed check,No,19.7,625.05
6997-UVGOX,71,Two year,Bank transfer (automatic),No,85.45,6029.9
9674-EHPPG,46,Two year,Credit card (automatic),No,40.4,1842.7
5440-VHLUL,69,One year,Bank transfer (automatic),Yes,105.2,7386.05
5781-BKHOP,72,Two year,Bank transfer (automatic),No,100.65,7334.05
5213-TWWJU,28,Month-to-month,Electronic check,No,91.0,2626.15
8628-MFKAX,72,Two year,Credit card (automatic),Yes,116.75,8277.05
7629-WIXZF,7,One year,Electronic check,Yes,59.1,369.25
5445-GLVOT,22,Month-to-month,Electronic check,Yes,49.8,1049.05
3976-HXHCE,72,Two year,Bank transfer (automatic),No,19.3,1414.8
2466-NEJOJ,8,Month-to-month,Credit card (automatic),No,19.65,169.75
0254-KCJGT,52,One year,Credit card (automatic),Yes,81.4,4354.45
5472-CVMDX,68,Two year,Mailed check,No,38.9,2719.2
6461-SZMCV,71,Two year,Bank transfer (automatic),No,87.95,6365.35
8150-QUDFX,2,Month-to-month,Mailed check,No,19.85,51.6
9508-ILZDG,34,Month-to-month,Electronic check,Yes,96.35,3190.25
2346-DJQTB,35,Month-to-month,Electronic check,No,24.15,812.5
1697-LYYYX,61,One year,Credit card (automatic),No,19.1,1143.8
1942-OQFRW,1,Month-to-month,Electronic check,No,44.0,44
9640-ZSLDC,53,One year,Credit card (automatic),No,60.6,3297
4231-LZUYM,72,Two year,Bank transfer (automatic),No,25.65,1887
6128-AQBMT,41,Month-to-month,Electronic check,Yes,53.95,2215.4
3594-BDSOA,24,One year,Credit card (automatic),No,20.4,482.8
5133-VRSAB,8,Month-to-month,Mailed check,No,29.35,216.45
5996-DAOQL,1,Month-to-month,Mailed check,Yes,20.45,20.45
6838-YAUVY,54,Two year,Bank transfer (automatic),Yes,95.1,5064.85
0484-JPBRU,41,Month-to-month,Bank transfer (automatic),Yes,25.25,996.45
7883-ROJOC,19,Month-to-month,Mailed check,No,44.9,839.65
0244-LGNFY,72,Two year,Bank transfer (automatic),No,92.65,6733
7274-CGTOD,62,Two year,Bank transfer (automatic),Yes,43.7,2618.3
4295-YURET,56,Two year,Credit card (automatic),Yes,72.6,4084.35
4635-EJYPD,32,Two year,Mailed check,No,18.95,613.95
1866-ZSLJM,21,Month-to-month,Credit card (automatic),No,20.5,402.85
4636-TVXVG,62,One year,Bank transfer (automatic),No,19.95,1244.8
4236-UJPWO,2,Month-to-month,Electronic check,No,24.5,46.4
9392-XBGTD,27,Two year,Mailed check,No,20.6,581.85
6402-SSEJG,25,One year,Electronic check,No,61.05,1540.2
1169-SAOCL,49,One year,Bank transfer (automatic),Yes,106.65,5168.1
1110-KYLGQ,63,Month-to-month,Credit card (automatic),No,108.25,6780.1
9929-PLVPA,4,Month-to-month,Credit card (automatic),No,20.4,94.5
3518-PZXZQ,1,Month-to-month,Mailed check,Yes,55.3,55.3
2371-JUNGC,11,Month-to-month,Mailed check,No,20.25,208
7693-QPEFS,52,Month-to-month,Bank transfer (automatic),Yes,72.95,3829.75
0924-BJCRC,60,Month-to-month,Electronic check,No,89.45,5294.6
5074-FBGHB,64,One year,Credit card (automatic),Yes,104.65,6889.8
2351-BKRZW,43,Two year,Bank transfer (automatic),No,75.2,3254.35
4455-BFSPD,61,One year,Bank transfer (automatic),No,101.15,6383.9
3948-KXDUF,66,Two year,Bank transfer (automatic),No,68.75,4447.55
2323-ARSVR,67,Two year,Electronic check,Yes,111.05,7321.05
0815-MFZGM,42,Two year,Credit card (automatic),Yes,99.0,4135
5480-XTFFL,31,Two year,Mailed check,No,21.0,697.7
8295-FHIVV,7,Month-to-month,Mailed check,Yes,19.4,168.65
9086-YJYXS,34,One year,Bank transfer (automatic),No,77.2,2753.8
1179-INLAT,3,One year,Mailed check,Yes,19.45,69.25
7909-FIOIY,19,Month-to-month,Mailed check,Yes,24.85,434.8
6351-SCJKT,3,Month-to-month,Mailed check,No,41.35,107.25
5468-BPMMO,46,Month-to-month,Electronic check,No,19.6,851.2
0197-PNKNK,69,One year,Bank transfer (automatic),No,84.45,5848.6
2439-QKJUL,5,Month-to-month,Mailed check,No,20.25,109.8
1194-SPVSP,1,Month-to-month,Bank transfer (automatic),No,19.65,19.65
9534-NSXEM,26,One year,Credit card (automatic),Yes,20.65,595.5
8929-KSWIH,25,Two year,Bank transfer (automatic),No,99.3,2513.5
2250-IVBWA,64,Month-to-month,Electronic check,No,81.05,5135.35
1810-MVMAI,30,Month-to-month,Electronic check,No,67.6,2000.2
9506-UXUSK,13,Month-to-month,Electronic check,Yes,70.15,931.75
1229-RCALF,64,One year,Electronic check,Yes,115.0,7396.15
3572-UOLYZ,46,Month-to-month,Bank transfer (automatic),Yes,84.8,3958.85
1429-UYJSV,12,One year,Mailed check,No,19.7,260.9
6366-XIVKZ,13,Month-to-month,Mailed check,Yes,63.15,816.8
3470-OBUET,67,Two year,Credit card (automatic),No,74.0,4868.4
2770-NSVDG,24,Month-to-month,Electronic check,No,29.1,688
9375-MHRRS,6,Month-to-month,Mailed check,No,50.05,288.35
4860-YZGZM,10,Month-to-month,Electronic check,No,20.0,185.4
6599-GZWCM,13,One year,Mailed check,Yes,74.65,966.25
5533-NHFRF,7,Month-to-month,Electronic check,Yes,44.4,265.8
7037-MTYVW,38,Two year,Bank transfer (automatic),Yes,85.4,3297
4760-THGOT,43,Month-to-month,Electronic check,Yes,94.1,4107.3
4016-BJKTZ,25,Two year,Electronic check,No,108.9,2809.05
6584-VQMYT,27,One year,Mailed check,No,56.2,1567.55
9838-BFCQT,72,Two year,Mailed check,No,26.1,1851.45
2790-XUYMV,71,One year,Credit card (automatic),Yes,85.45,6028.95
0581-MDMPW,24,Month-to-month,Credit card (automatic),Yes,88.95,2072.75
1023-BQXZE,57,Two year,Bank transfer (automatic),Yes,74.35,4317.35
9163-GHAYE,15,Month-to-month,Electronic check,No,48.85,736.8
3904-UKFRE,4,Month-to-month,Electronic check,Yes,80.1,336.15
5353-WILCI,28,Month-to-month,Electronic check,No,56.05,1522.65
0058-EVZWM,55,Month-to-month,Bank transfer (automatic),Yes,89.8,4959.6
7009-PCARS,55,One year,Bank transfer (automatic),No,19.1,1001.5
0519-DRGTI,20,Month-to-month,Mailed check,No,20.35,442.6
1017-FBQMM,62,One year,Credit card (automatic),Yes,106.05,6703.5
1985-MBRYP,43,Two year,Bank transfer (automatic),Yes,19.65,779.25
9372-TXXPS,60,Two year,Bank transfer (automatic),No,59.85,3483.45
3259-QMXUN,58,Two year,Electronic check,Yes,86.1,4890.5
1015-JPFYW,7,One year,Mailed check,No,19.45,136.75
6645-MXQJT,2,Month-to-month,Electronic check,No,97.1,184.15
4360-QRAVE,37,Month-to-month,Electronic check,No,36.65,1315
8433-WPJTV,65,One year,Bank transfer (automatic),Yes,103.9,6767.1
5804-JMYIO,39,Two year,Mailed check,No,19.75,757.95
6484-LATFU,68,Two year,Mailed check,No,24.55,1657.4
7599-NTMDP,62,Two year,Bank transfer (automatic),No,48.7,3008.55
0536-ACXIP,72,Two year,Electronic check,Yes,109.55,8165.1
0936-NQLJU,41,Two year,Credit card (automatic),No,20.65,875.55
1575-KRZZE,4,Month-to-month,Electronic check,No,55.2,220.65
3251-YMVWZ,53,One year,Bank transfer (automatic),No,24.05,1301.9
4884-LEVMQ,39,Two year,Bank transfer (automatic),Yes,20.45,790
8857-CUPFQ,63,Two year,Mailed check,No,19.25,1237.65
7610-TVOPG,15,Month-to-month,Electronic check,Yes,26.35,378.6
3638-DIMPH,13,One year,Electronic check,No,43.8,592.65
1845-ZLLIG,1,Month-to-month,Mailed check,Yes,50.15,50.15
8559-WNQZS,1,Two year,Mailed check,No,20.45,20.45
1699-UOTXU,60,Two year,Electronic check,No,61.4,3638.25
0635-WKOLD,40,One year,Credit card (automatic),No,70.75,2921.75
5993-JSUWV,66,Two year,Bank transfer (automatic),Yes,61.15,4017.45
4518-FZBSX,42,One year,Mailed check,No,20.25,854.9
5387-ASZNZ,66,One year,Credit card (automatic),Yes,63.85,4174.35
6988-CJEYV,49,Month-to-month,Electronic check,No,98.7,4920.55
3097-FQTVJ,41,Two year,Mailed check,No,20.0,810.3
5465-BUBFA,41,Two year,Bank transfer (automatic),No,19.3,772.4
7299-GNVPL,23,Month-to-month,Mailed check,No,84.4,1936.85
9743-DQKQW,3,Month-to-month,Electronic check,No,25.1,79.8
1215-VFYVK,4,Month-to-month,Mailed check,No,48.25,202.25
9371-BITHB,52,Two year,Mailed check,No,19.85,1070.5
9093-FPDLG,11,Month-to-month,Electronic check,Yes,94.2,999.9
0541-FITGH,2,Month-to-month,Mailed check,Yes,62.15,113.1
6985-HAYWX,26,Month-to-month,Bank transfer (automatic),No,79.3,2015.8
7508-KBIMB,24,One year,Credit card (automatic),Yes,56.25,1454.25
6838-HVLXG,12,Month-to-month,Mailed check,No,20.3,246.7
2277-DJJDL,60,Month-to-month,Electronic check,Yes,99.0,6017.9
1897-OKVMW,64,Two year,Mailed check,Yes,90.6,5817.45
5485-ITNPC,66,Two year,Bank transfer (automatic),Yes,85.9,5595.3
0233-FTHAV,60,One year,Bank transfer (automatic),Yes,79.2,4765
4644-PIZRT,17,One year,Bank transfer (automatic),Yes,70.35,1201.65
8922-NPKBJ,42,Two year,Mailed check,No,19.35,867.3
2740-TVLFN,1,Month-to-month,Electronic check,Yes,50.15,50.15
7771-CFQRQ,47,Two year,Bank transfer (automatic),No,63.8,3007.25
9512-PHSMG,10,Month-to-month,Mailed check,Yes,20.55,252.75
6963-EZQEE,70,Two year,Credit card (automatic),Yes,88.55,6306.5
2452-KDRRH,67,Month-to-month,Credit card (automatic),Yes,101.4,6841.05
4146-SVFUD,1,Month-to-month,Mailed check,No,44.6,44.6
1564-HJUVY,4,Month-to-month,Bank transfer (automatic),Yes,63.75,226.2
3617-XLSGQ,66,Two year,Bank transfer (automatic),No,109.25,7082.5
7517-LDMPS,12,Month-to-month,Electronic check,Yes,84.6,1017.35
7244-KXYZN,24,One year,Credit card (automatic),No,20.45,527.35
5226-NOZFC,26,Month-to-month,Electronic check,Yes,85.75,2146.5
1400-WIVLL,57,Two year,Electronic check,No,107.95,5969.85
8148-NLEGT,42,Two year,Electronic check,No,22.95,1014.25
8347-GDTMP,64,Two year,Credit card (automatic),No,19.45,1225.65
6746-WAUWT,19,One year,Credit card (automatic),Yes,19.7,386.5
0428-IKYCP,22,Month-to-month,Bank transfer (automatic),Yes,87.0,1850.65
2187-PKZAY,12,Month-to-month,Bank transfer (automatic),Yes,79.95,1043.4
4003-OCTMP,31,One year,Electronic check,Yes,64.0,1910.75
6652-YFFJO,11,Month-to-month,Electronic check,Yes,64.9,716.1
7225-IILWY,68,Two year,Mailed check,No,25.75,1686.15
5248-RPYWW,72,Two year,Bank transfer (automatic),Yes,90.15,6716.45
7923-IYJWY,67,Two year,Credit card (automatic),Yes,116.1,7839.85
3170-GWYKC,60,Month-to-month,Bank transfer (automatic),Yes,104.95,6236.75
9830-ECLEN,58,One year,Mailed check,No,50.0,2919.85
2668-TZSPS,1,Month-to-month,Mailed check,No,20.45,20.45
7446-SFAOA,37,One year,Bank transfer (automatic),Yes,19.85,717.5
9522-ZSINC,13,One year,Electronic check,Yes,19.95,253.8
8234-GSZYK,43,Two year,Bank transfer (automatic),No,26.45,1110.05
6505-OZNPG,6,Two year,Mailed check,Yes,63.4,348.8
6164-HAQTX,71,Two year,Bank transfer (automatic),No,53.95,3888.65
