CustomerID,Gender,SeniorCitizen,Partner,Dependents
4578-PHJYZ,Male,No,Yes,Yes
7272-QDCKA,Male,No,No,No
8908-SLFCJ,Female,No,No,No
9766-HGEDE,Female,No,Yes,No
6968-MHOMU,Male,No,Yes,No
5044-XDPYX,Female,No,Yes,No
1814-WFGVS,Male,No,Yes,Yes
3721-WKIIL,Female,No,No,No
6734-CKRSM,Female,No,No,No
1265-ZFOSD,Female,No,Yes,No
6568-POCUI,Female,No,Yes,No
5197-LQXXH,Female,No,Yes,No
3457-PQBYH,Female,No,Yes,Yes
7682-AZNDK,Male,No,Yes,Yes
5384-ZTTWP,Female,No,Yes,Yes
3745-HRPHI,Male,No,Yes,Yes
7636-OWBPG,Male,Yes,No,No
1231-YNDEK,Male,No,No,No
1407-DIGZV,Female,No,Yes,Yes
0570-BFQHT,Female,No,No,No
4393-OBCRR,Female,No,No,No
8564-LDKFL,Male,No,Yes,No
3696-DFHHB,Female,No,No,No
4717-GHADL,Female,No,No,No
5501-TVMGM,Male,No,No,No
5879-HMFFH,Female,No,Yes,No
6772-WFQRD,Male,No,No,Yes
3810-DVDQQ,Female,No,Yes,Yes
6972-SNKKW,Female,No,No,No
3694-GLTJM,Female,No,No,No
8550-XSXUQ,Male,No,Yes,No
9055-MOJJJ,Female,No,Yes,Yes
4359-INNWN,Female,No,No,No
0585-EGDDA,Male,No,Yes,No
4032-RMHCI,Female,No,Yes,Yes
0549-CYCQN,Male,Yes,No,No
3481-JHUZH,Male,No,Yes,No
3594-IVHJZ,Female,No,No,No
6869-FGJJC,Male,No,No,No
3896-ZVNET,Female,No,Yes,Yes
8205-VSLRB,Male,No,Yes,No
5960-MVTUK,Male,No,No,No
6817-WTYHE,Male,No,No,No
3082-VQXNH,Male,No,Yes,No
4931-TRZWN,Female,No,No,No
0750-EKNGL,Male,No,No,No
7669-LCRSD,Male,No,Yes,Yes
3567-PQTSO,Male,No,Yes,Yes
8043-PNYSD,Male,No,Yes,Yes
9938-EKRGF,Female,No,No,No
2703-AMTUL,Male,No,Yes,Yes
0928-JMXNP,Male,Yes,Yes,No
8173-RXAYP,Female,No,Yes,Yes
4825-XJGDM,Female,No,No,No
5402-HTOTQ,Male,No,No,No
6734-JDTTV,Male,No,Yes,Yes
7850-THJMU,Female,No,Yes,Yes
3890-RTCMS,Male,No,No,No
3717-FDJFU,Male,No,No,Yes
3665-JATSN,Female,No,No,No
7966-YOTQW,Male,No,No,No
8853-TZDGH,Female,No,No,No
4324-BZCKL,Female,No,Yes,Yes
6924-TDGMT,Male,No,Yes,No
1536-YHDOE,Male,No,Yes,Yes
8123-QBNAZ,Female,No,Yes,Yes
3629-ZNKXA,Male,Yes,No,No
4827-LTQRJ,Female,Yes,Yes,Yes
7711-YIJWC,Male,No,Yes,Yes
5482-VXSXJ,Male,No,No,No
7365-BVCJH,Male,No,No,No
9620-ENEJV,Female,No,No,No
2378-YIZKA,Female,No,Yes,Yes
0689-DSXGL,Female,No,Yes,Yes
6818-DJXAA,Female,No,No,Yes
0464-WJTKO,Female,No,Yes,Yes
8902-ZEOVF,Male,No,Yes,Yes
6778-EICRF,Male,No,Yes,Yes
2662-NNTDK,Male,No,No,No
4132-KALRO,Female,No,No,No
2874-YXVVA,Female,No,No,No
1245-HARPS,Female,No,Yes,No
4323-ELYYB,Male,No,Yes,Yes
4293-ETKAP,Female,No,Yes,Yes
6064-PUPMC,Male,No,Yes,Yes
6504-VBLFL,Male,No,Yes,No
6322-PJJDJ,Male,No,Yes,No
0330-BGYZE,Male,No,Yes,No
1085-LDWAM,Female,No,Yes,Yes
7586-ZATGZ,Male,No,No,No
7197-VOJMM,Male,No,Yes,No
1843-TLSGD,Female,No,Yes,Yes
9626-VFRGG,Female,No,No,Yes
7075-BNDVQ,Female,No,No,No
9143-CANJF,Female,No,Yes,Yes
7284-BUYEC,Female,No,No,No
2041-JIJCI,Female,No,No,No
4900-MSOMT,Female,No,Yes,Yes
2229-VWQJH,Female,No,No,No
9194-GFVOI,Female,No,Yes,No
1336-EZFZY,Female,No,No,No
4282-MSACW,Male,No,No,No
1403-LKLIK,Female,No,Yes,Yes
0136-IFMYD,Male,Yes,Yes,No
5144-TVGLP,Male,Yes,No,No
9643-AVVWI,Female,No,Yes,Yes
0253-ZTEOB,Female,No,Yes,Yes
2706-QZIHY,Female,No,Yes,No
6061-PQHMK,Female,No,No,No
6137-MFAJN,Female,No,No,No
9122-UMROB,Male,No,No,No
4232-JGKIY,Male,No,No,No
2402-TAIRZ,Female,No,No,No
9659-ZTWSM,Male,Yes,Yes,No
9139-TWBAS,Female,No,Yes,No
6685-GBWJZ,Male,No,Yes,No
2195-VVRJF,Male,Yes,Yes,No
3913-RDSJZ,Female,No,Yes,No
4203-QGNZA,Female,No,No,Yes
5043-TRZWM,Female,No,No,No
9494-BDNNC,Male,No,Yes,No
1640-PLFMP,Female,No,No,No
5366-OBVMR,Female,No,Yes,No
7644-OMVMY,Male,No,Yes,Yes
4573-JKNAE,Male,No,No,Yes
9817-APLHW,Male,No,No,No
8380-MQINP,Female,No,Yes,Yes
0840-DFEZH,Female,No,No,No
8690-ZVLCL,Female,No,Yes,Yes
1125-SNVCK,Female,Yes,No,No
0384-LPITE,Male,No,No,No
4616-EWBNJ,Female,No,No,No
1335-HQMKX,Female,No,Yes,No
2545-EBUPK,Female,Yes,No,No
6923-AQONU,Male,No,Yes,Yes
2172-EJXVF,Female,Yes,No,No
4536-PLEQY,Male,No,Yes,No
7029-IJEJK,Female,No,No,No
8871-JLMHM,Female,No,Yes,No
5447-VYTKW,Male,No,No,No
3623-FQBOX,Male,No,No,No
8659-HDIYE,Female,Yes,No,No
3474-BAFSJ,Male,No,Yes,No
3865-ZFZIB,Male,No,No,No
1855-AGAWH,Male,No,Yes,No
7109-CQYUZ,Male,No,No,No
1370-GGAWX,Female,No,No,No
4680-KUTAJ,Female,Yes,No,No
5307-UVGNB,Female,No,Yes,Yes
2883-ILGWO,Male,Yes,No,No
3642-BYHDO,Female,No,Yes,Yes
9629-NHXFW,Female,No,Yes,Yes
2696-RZVZW,Male,No,Yes,No
5766-FTRTS,Male,No,Yes,No
0396-HUJBP,Female,No,No,No
8879-ZKJOF,Female,No,No,No
6285-FTQBF,Male,No,Yes,Yes
1474-JUWSM,Female,No,Yes,No
3530-CRZSB,Female,No,No,No
8498-XXGWA,Female,No,Yes,No
9617-INGJY,Male,No,No,No
0621-TSSMU,Male,No,Yes,No
7234-KMNRQ,Male,No,No,No
7636-PEPNS,Female,No,Yes,Yes
4683-WYDOU,Male,No,Yes,No
9052-DHNKM,Male,No,No,No
6794-HKIAJ,Male,No,No,No
5578-NKCXI,Female,No,Yes,Yes
1642-HMARX,Female,No,Yes,No
3096-WPXBT,Female,No,Yes,Yes
8434-PNQZX,Female,No,No,No
5950-AAAGJ,Male,No,No,No
4299-OPXEJ,Female,No,No,No
9618-LFJRU,Female,No,No,No
6693-DJWTY,Female,No,No,Yes
0744-GKNGE,Female,No,Yes,Yes
6447-EGDIV,Female,No,No,No
1167-OYZJF,Female,Yes,Yes,No
4806-DXQCE,Female,Yes,Yes,No
4854-SSLTN,Male,No,Yes,Yes
5294-DMSFH,Female,No,Yes,Yes
4837-PZTIC,Female,No,No,No
0603-OLQDC,Male,No,No,Yes
3272-VUHPV,Female,No,Yes,Yes
4176-FXYBO,Male,No,Yes,No
1063-DHQJF,Male,No,Yes,Yes
8663-UPDGF,Female,No,No,No
6719-FGEDO,Female,No,Yes,No
1837-YQUCE,Female,No,No,No
0369-ZGOVK,Female,No,Yes,Yes
9919-KNPOO,Female,No,Yes,No
7872-BAAZR,Female,No,Yes,Yes
9391-LMANN,Male,No,No,Yes
8174-TBVCF,Female,No,Yes,No
1698-XFZCI,Male,No,No,No
1877-HKBQX,Female,No,No,No
4450-DLLMH,Male,No,No,No
0428-AXXLJ,Male,No,No,No
2746-DIJLO,Female,No,No,No
3508-VLHCZ,Female,No,Yes,Yes
4086-ATNFV,Female,No,Yes,Yes
0468-YRPXN,Male,No,No,No
5996-NRVXR,Male,Yes,Yes,No
3739-YBWAB,Male,No,Yes,No
7047-FWEYA,Female,No,Yes,No
2000-MPKCA,Female,No,No,No
9762-YAQAA,Male,No,No,No
5473-KHBPS,Female,No,Yes,Yes
0100-DUVFC,Male,Yes,Yes,No
5397-TUPSH,Male,Yes,Yes,No
8950-MTZNV,Male,No,No,No
0326-VDYXE,Female,No,Yes,No
6773-LQTVT,Female,Yes,Yes,Yes
0436-TWFFZ,Female,No,No,No
8566-YPRGL,Female,No,No,No
6609-MXJHJ,Female,No,Yes,Yes
2669-OIDSD,Female,No,Yes,No
8400-WZICQ,Female,No,Yes,Yes
9576-SYUHJ,Male,No,No,No
0410-IPFTY,Female,No,Yes,No
2831-EBWRN,Male,No,No,No
9430-NKQLY,Male,No,Yes,Yes
0247-SLUJI,Male,No,Yes,Yes
9402-ORRAH,Female,Yes,No,No
6483-OATDN,Male,No,Yes,Yes
1293-HHSHJ,Female,No,No,No
4840-ORQXB,Female,Yes,No,No
3982-DQLUS,Male,Yes,Yes,Yes
8610-ZIKJJ,Female,No,Yes,Yes
3756-VNWDH,Male,Yes,Yes,No
7801-KICAO,Female,No,No,No
7673-LPRNY,Female,No,No,No
6060-QBMGV,Male,No,Yes,No
7339-POGZN,Female,No,No,No
2828-SLQPF,Male,No,No,No
4465-VDKIQ,Female,No,No,No
2921-XWDJH,Female,Yes,Yes,No
2558-BUOZZ,Male,No,No,No
9257-AZMTZ,Female,No,Yes,Yes
0003-MKNFE,Male,No,No,No
0975-UYDTX,Female,No,Yes,No
4682-BLBUC,Male,No,Yes,No
0975-VOOVL,Female,No,No,No
5968-VXZLG,Male,No,No,No
5201-FRKKS,Male,No,No,No
9799-CAYJJ,Female,Yes,Yes,No
5443-SCMKX,Female,No,Yes,No
8295-KMENE,Female,No,Yes,Yes
6738-ISCBM,Male,No,No,No
9821-BESNZ,Male,No,No,No
3678-MNGZX,Male,No,Yes,Yes
1335-NTIUC,Male,No,No,No
2916-BQZLN,Male,No,No,No
4558-CGYCZ,Male,No,No,No
2368-GAKKQ,Female,No,No,No
8710-YGLWG,Male,No,No,No
3199-XGZCY,Female,No,No,No
3785-KTYSH,Male,No,No,No
6814-ZPWFQ,Male,Yes,No,No
4063-EIKNQ,Male,No,Yes,Yes
6993-YCOBK,Male,No,Yes,Yes
5206-HPJKM,Male,No,No,No
8393-JMVMB,Male,No,No,No
5019-GQVCR,Male,Yes,No,No
6036-TTFYU,Female,No,Yes,No
2550-AEVRU,Female,No,Yes,Yes
0969-RGKCU,Male,No,Yes,Yes
0378-CJKPV,Female,No,Yes,No
2880-FPNAE,Male,Yes,Yes,No
1703-MGIAB,Female,No,No,No
4311-QTTAI,Female,No,No,No
4318-RAJVY,Female,No,No,No
3612-YUNGG,Male,No,Yes,Yes
2254-DLXRI,Female,No,No,No
5062-CJJKH,Male,No,Yes,Yes
9028-LIHRP,Male,No,Yes,Yes
1053-MXTTK,Female,No,Yes,Yes
1530-ZTDOZ,Female,No,Yes,No
1301-LOPVR,Male,No,Yes,Yes
0853-TWRVK,Male,No,Yes,No
6212-ATMLK,Female,No,No,No
8200-LGKSR,Male,No,Yes,No
1568-BEKZM,Male,Yes,Yes,No
0670-ANMUU,Male,No,No,No
6897-RWMUB,Male,No,Yes,Yes
6999-CHVCF,Male,No,No,No
6134-KWTBV,Male,No,No,No
1077-HUUJM,Female,No,No,Yes
0895-LNKRC,Male,No,Yes,Yes
2045-BMBTJ,Female,Yes,No,No
8417-GSODA,Male,No,Yes,Yes
5171-EPLKN,Male,No,No,No
4452-QIIEB,Male,No,No,No
6741-EGCBI,Male,Yes,No,No
7820-ZYGNY,Male,No,No,No
9677-AVKED,Female,No,No,Yes
2227-JRSJX,Female,No,No,No
9847-HNVGP,Male,No,No,No
6696-YDAYZ,Male,No,Yes,Yes
8980-WQFWL,Female,No,No,No
1730-ZMAME,Female,Yes,No,No
6506-EYCNH,Female,No,Yes,Yes
4634-JLRJT,Female,No,No,No
9501-UKKNL,Male,No,No,No
2560-QTSBS,Female,No,Yes,Yes
4795-WRNVT,Female,No,No,No
6080-TCMYC,Male,No,Yes,Yes
7860-UXCRM,Male,No,Yes,Yes
6357-JJPQT,Female,No,No,No
2292-XQWSV,Male,No,Yes,Yes
9552-TGUZV,Male,No,Yes,No
5913-INRQV,Male,Yes,Yes,No
9643-YBLUR,Male,No,Yes,No
8734-FNWVH,Male,No,Yes,Yes
9447-YPTBX,Female,No,Yes,No
9026-LHEVG,Female,No,No,No
7011-CVEUC,Male,No,Yes,No
6185-TASNN,Male,Yes,No,No
7925-PNRGI,Female,No,Yes,Yes
1552-CZCLL,Female,No,Yes,Yes
3038-PQIUY,Female,No,No,No
9313-CDOGY,Male,No,Yes,Yes
8148-BPLZQ,Male,No,No,No
2623-DRYAM,Female,No,Yes,No
9987-LUTYD,Female,No,No,No
4488-KQFDT,Female,No,No,No
5693-PIPCS,Male,No,No,No
0491-KAPQG,Male,No,No,No
1925-LFCZZ,Male,Yes,No,No
8039-EQPIM,Male,No,Yes,No
8707-RMEZH,Female,Yes,Yes,No
3209-ZPKFI,Male,No,Yes,Yes
6479-VDGRK,Female,No,Yes,Yes
9373-WSLOY,Male,Yes,Yes,No
3569-JFODW,Female,No,Yes,Yes
9819-FBNSV,Male,Yes,Yes,No
9544-PYPSJ,Female,Yes,Yes,Yes
1591-XWLGB,Female,No,Yes,No
0396-UKGAI,Male,No,No,Yes
3243-ZHOHY,Female,No,No,No
5186-EJEGL,Male,No,No,No
7527-QNRUS,Male,No,Yes,Yes
2203-GHNWN,Female,No,Yes,No
3878-AVSOQ,Female,Yes,No,No
3258-SYSWS,Male,Yes,No,No
5296-PSYVW,Female,No,Yes,No
6319-QSUSR,Female,No,No,Yes
0512-FLFDW,Female,Yes,Yes,No
0487-CRLZF,Female,No,No,No
2107-FBPTK,Female,Yes,No,No
9451-WLYRI,Female,No,Yes,No
8219-VYBVI,Male,No,No,Yes
1991-VOPLL,Female,No,No,No
9738-QLWTP,Male,No,No,No
1016-DJTSV,Male,Yes,No,No
9419-IPPBE,Female,No,Yes,Yes
0174-QRVVY,Male,No,Yes,Yes
5699-BNCAS,Male,Yes,No,No
2900-PHPLN,Female,Yes,Yes,No
8106-GWQOK,Male,No,Yes,No
8751-EDEKA,Female,No,Yes,No
6878-GGDWG,Female,No,Yes,No
4039-PIMHX,Male,Yes,Yes,No
8450-LUGUK,Female,No,Yes,Yes
3604-WLABM,Female,No,No,No
0795-GMVQO,Male,No,Yes,No
2259-OUUSZ,Male,No,No,No
1142-IHLOO,Female,No,No,No
4633-MKHYU,Female,No,No,No
6257-RJOHI,Male,No,No,No
1545-JFUML,Male,No,Yes,No
7826-VVKWT,Female,Yes,Yes,Yes
1353-GHZOS,Male,No,Yes,No
2587-EKXTS,Male,No,No,No
5442-BXVND,Female,No,Yes,Yes
9753-OYLBX,Female,No,No,No
2364-UFROM,Male,No,No,No
6656-JWRQX,Female,No,No,No
6473-ULUHT,Male,No,Yes,Yes
7688-AWMDX,Male,No,Yes,No
2842-BCQGE,Male,No,No,No
7244-QWYHG,Male,No,Yes,No
5312-UXESG,Female,No,No,No
2150-WLKUW,Female,No,Yes,No
7159-FVYPK,Female,No,Yes,Yes
7032-LMBHI,Female,No,No,No
6088-BXMRG,Female,No,Yes,Yes
4821-SJHJV,Female,No,Yes,Yes
7346-MEDWM,Female,No,No,No
1137-DGOWI,Female,No,Yes,No
3812-LRZIR,Female,No,Yes,Yes
9483-GCPWE,Male,No,No,Yes
4227-OJHAL,Female,No,Yes,Yes
9220-CXRSC,Female,No,Yes,Yes
4993-JCRGJ,Male,No,No,No
9537-JALFH,Male,No,Yes,Yes
6698-OXETB,Male,No,No,No
2103-ZRXFN,Male,No,No,No
3724-BSCVH,Male,No,Yes,Yes
4877-TSOFF,Female,No,Yes,Yes
9209-NWPGU,Male,No,No,No
7306-YDSOI,Male,No,Yes,Yes
5288-AHOUP,Male,Yes,No,No
0655-YDGFJ,Male,No,No,No
8468-EHYJA,Female,No,Yes,No
6823-SIDFQ,Male,No,No,No
1097-FSPVW,Female,No,No,No
8328-SKJNO,Male,No,No,Yes
7010-ZMVBF,Female,No,Yes,Yes
5201-CBWYG,Male,No,Yes,Yes
6352-GIGGQ,Male,No,No,No
3635-QQRQD,Male,No,No,No
2897-DOVND,Male,No,No,No
3082-YVEKW,Female,No,Yes,Yes
0191-EQUUH,Female,No,No,Yes
7134-HBPBS,Female,Yes,No,No
3489-HHPFY,Female,No,Yes,No
2926-JEJJC,Female,No,No,No
4950-BDEUX,Male,No,No,No
5789-LDFXO,Male,No,No,No
0508-OOLTO,Female,No,Yes,Yes
2984-TBYKU,Male,No,Yes,Yes
9822-WMWVG,Female,No,No,No
9040-KZVWO,Male,No,No,No
1548-ARAGG,Female,No,Yes,Yes
6339-RZCBJ,Male,No,No,No
4415-WNGVR,Female,Yes,Yes,No
2522-AHJXR,Male,No,Yes,No
0412-UCCNP,Male,No,No,No
1816-FLZDK,Male,No,No,No
7096-UCLNH,Male,No,No,No
4615-PIVVU,Female,No,No,No
8885-QSQBX,Female,No,No,No
8617-ENBDS,Male,No,No,No
9385-NXKDA,Female,No,Yes,No
0430-IHCDJ,Male,No,No,No
6674-KVJHG,Female,No,No,No
1814-DKOLC,Female,No,No,No
9351-HXDMR,Male,No,Yes,No
3537-HPKQT,Female,No,Yes,No
2129-ALKBS,Female,No,Yes,Yes
5821-MMEIL,Female,No,Yes,No
1309-XGFSN,Male,Yes,Yes,Yes
6968-URWQU,Male,No,Yes,No
4742-TXUEX,Female,No,Yes,Yes
9631-XEYKE,Male,No,No,No
1335-MXCSE,Male,No,Yes,Yes
8873-TMKGR,Male,No,No,No
8800-JOOCF,Female,No,No,Yes
1469-LBJQJ,Female,No,Yes,No
0064-YIJGF,Male,No,Yes,Yes
2386-OWURY,Female,No,No,No
0310-VQXAM,Male,No,No,No
3453-RTHJQ,Male,No,No,No
6278-FEPBZ,Female,No,No,No
4280-DLSHD,Male,No,Yes,No
1508-DFXCU,Male,No,No,No
7868-BGSZA,Male,No,Yes,No
2800-QQUSO,Male,No,No,No
7973-DZRKH,Female,No,No,Yes
7698-YFGEZ,Male,No,No,No
9773-PEQBZ,Male,No,No,No
0650-BWOZN,Female,Yes,No,No
7785-RDVIG,Female,No,Yes,Yes
9602-WCXPI,Male,No,No,No
2903-YYTBW,Male,No,Yes,Yes
3620-MWJNE,Male,No,No,No
8573-JGCZW,Male,No,No,No
6837-HAEVO,Male,No,Yes,Yes
6701-YVNQG,Male,No,Yes,No
4304-XUMGI,Male,Yes,Yes,Yes
9504-YAZWB,Female,No,No,No
8819-ZBYNA,Female,No,Yes,No
6174-NRBTZ,Male,No,No,No
9481-IEBZY,Male,Yes,Yes,No
6137-NICCO,Female,No,Yes,Yes
9065-ZCPQX,Male,No,Yes,No
6402-EJMWF,Male,No,No,No
3620-EHIMZ,Female,No,Yes,Yes
3213-VVOLG,Male,No,Yes,Yes
6870-ECSHE,Female,No,No,No
8747-UDCOI,Female,No,Yes,No
4626-OZDTJ,Female,No,Yes,No
9169-BSVIN,Male,No,No,No
8194-PEEBY,Female,No,Yes,Yes
6872-HXFNF,Female,No,Yes,No
7714-YXSMB,Female,No,No,No
8387-UGUSU,Female,No,Yes,Yes
1080-BWSYE,Male,Yes,Yes,No
1194-HVAIF,Female,No,Yes,No
1767-TGTKO,Female,No,Yes,Yes
8439-LTUGF,Male,No,No,No
8805-JNRAZ,Female,No,No,No
6418-HNFED,Male,No,Yes,No
0206-OYVOC,Female,No,Yes,Yes
7291-CDTMJ,Male,No,No,No
7128-GGCNO,Male,No,No,No
0237-YFUTL,Female,No,Yes,No
7691-KGKGP,Male,No,Yes,Yes
6710-HSJRD,Male,No,Yes,No
3675-EQOZA,Male,No,No,No
0840-DCNZE,Male,No,No,No
1732-FEKLD,Female,No,No,No
9862-KJTYK,Male,No,No,Yes
0479-HMSWA,Female,No,No,Yes
5854-KSRBJ,Male,No,Yes,Yes
0365-BZUWY,Male,No,Yes,No
5701-SVCWR,Female,No,No,Yes
3129-AAQOU,Female,No,Yes,Yes
4922-CVPDX,Female,No,Yes,No
1357-BIJKI,Male,No,Yes,No
1099-BTKWT,Female,No,Yes,No
2018-PZKMU,Male,No,Yes,Yes
7340-KEFQE,Female,No,Yes,Yes
4570-QHXHL,Female,No,No,No
7392-YYPYJ,Male,No,No,No
2223-GDSHL,Male,No,Yes,Yes
9470-RTWDV,Male,No,Yes,Yes
2176-OSJUV,Male,No,Yes,No
9348-YVOMK,Male,No,No,No
8104-OSKWT,Female,No,No,No
4521-YEEHE,Female,No,Yes,No
4090-KPJIP,Female,No,No,No
3786-WOVKF,Female,Yes,Yes,No
2592-HODOV,Male,No,No,No
7995-ZHHNZ,Male,No,Yes,No
3824-RHKVR,Female,No,No,No
5816-SCGFC,Female,Yes,No,No
5989-AXPUC,Female,No,Yes,No
4979-HPRFL,Male,No,Yes,Yes
8590-OHDIW,Female,No,Yes,Yes
8015-IHCGW,Female,No,Yes,Yes
2332-TODQS,Female,No,No,No
9278-VZKCD,Female,Yes,Yes,No
8008-OTEZX,Female,No,Yes,Yes
2773-OVBPK,Male,No,Yes,No
5999-LCXAO,Female,No,No,No
5206-XZZQI,Male,No,No,No
4803-LBYPN,Male,No,Yes,Yes
2139-FQHLM,Male,No,No,No
8261-GWDBQ,Female,Yes,Yes,No
1093-YSWCA,Male,No,No,No
3882-IYOIJ,Female,No,Yes,Yes
8749-TZYEC,Male,No,Yes,No
1755-FZQEC,Male,No,No,No
3115-JPJDD,Female,No,Yes,No
5600-KTXFM,Male,No,Yes,Yes
6339-TBELP,Male,No,No,No
7964-YESJC,Female,No,Yes,No
6173-GOLSU,Male,Yes,Yes,No
9938-ZREHM,Female,No,Yes,No
7950-XWOVN,Male,No,No,No
4647-MUZON,Female,No,Yes,No
9702-AIUJO,Male,No,Yes,Yes
8849-PRIQJ,Female,No,Yes,Yes
8851-RAGOV,Female,No,Yes,No
5396-IZEPB,Male,No,No,No
1729-VLAZJ,Female,No,No,Yes
8285-ABVLB,Female,No,Yes,No
0701-TJSEF,Male,No,No,No
5712-VBOXD,Female,No,No,No
6629-LADHQ,Female,No,No,No
1559-DTODC,Male,No,No,No
4797-MIWUM,Male,No,Yes,Yes
8720-RQSBJ,Male,Yes,No,No
4537-CIBHB,Female,No,Yes,Yes
4324-AHJKS,Female,No,No,No
4355-CVPVS,Female,No,Yes,Yes
4495-LHSSK,Female,No,No,Yes
5915-ANOEI,Male,No,Yes,No
9861-PDSZP,Female,No,No,No
7225-CBZPL,Male,Yes,Yes,No
6704-UTUKK,Male,No,Yes,No
2019-HDCZY,Male,No,Yes,No
8788-DOXSU,Male,No,No,No
7404-JLKQG,Female,No,No,No
7421-ZLUPA,Female,No,No,No
3274-NSDWE,Female,No,No,No
2632-IVXVF,Female,No,Yes,Yes
3692-JHONH,Female,Yes,Yes,No
8915-NNTRC,Male,No,Yes,Yes
5914-GXMDA,Female,No,Yes,No
7463-IFMQU,Female,No,Yes,No
2920-RNCEZ,Male,No,Yes,Yes
2541-YGPKE,Male,No,Yes,Yes
5382-TEMLV,Male,No,No,No
3441-CGZJH,Female,No,Yes,Yes
9592-ERDKV,Male,No,Yes,No
4778-IZARL,Male,No,Yes,No
0432-CAJZV,Male,No,No,No
7008-LZVOZ,Male,No,Yes,Yes
1200-TUZHR,Female,Yes,No,No
9365-CSLBQ,Male,No,No,Yes
5884-FBCTL,Female,No,Yes,Yes
7130-CTCUS,Male,Yes,Yes,No
6242-FEGFD,Male,No,Yes,No
6194-HBGQN,Male,No,No,No
7634-WSWDB,Female,No,No,Yes
6986-IXNDM,Male,No,No,No
2987-BJXIK,Female,No,No,No
9769-TSBZE,Female,No,No,Yes
1395-WSWXR,Male,No,No,No
6023-GSSXW,Female,No,Yes,No
6752-APNJL,Male,No,Yes,Yes
0420-HLGXF,Female,Yes,No,No
7446-KQISO,Male,No,Yes,Yes
9823-EALYC,Male,No,Yes,Yes
0582-AVCLN,Female,No,No,No
5803-NQJZO,Male,No,Yes,No
2607-DHDAK,Male,No,Yes,Yes
1073-XXCZD,Male,No,Yes,No
0743-HRVFF,Female,No,Yes,Yes
4006-HKYHO,Male,No,No,No
3727-JEZTU,Female,No,No,No
8143-ETQTI,Female,No,Yes,Yes
9667-TKTVZ,Female,No,No,No
3657-COGMW,Female,Yes,No,No
8570-KLJYJ,Female,No,No,No
7754-IXRMC,Female,No,No,No
9473-CBZOP,Female,No,No,No
2969-WGHQO,Female,No,Yes,Yes
4334-HOWRP,Male,Yes,Yes,No
5863-OOKCL,Female,No,No,No
1686-STUHN,Male,No,No,No
1329-VHWNP,Female,No,No,No
0266-GMEAO,Male,No,Yes,Yes
5574-NXZIU,Male,No,No,No
0019-GFNTW,Female,No,No,No
4256-ZWTZI,Female,No,No,Yes
8309-PPCED,Female,No,Yes,No
4098-NAUKP,Male,Yes,Yes,Yes
5196-WPYOW,Male,No,Yes,Yes
4608-LCIMN,Male,No,Yes,Yes
1485-YDHMM,Male,No,Yes,Yes
4054-CUMIA,Female,No,Yes,Yes
0603-TPMIB,Female,No,Yes,Yes
2525-GVKQU,Female,No,No,No
8161-QYMTT,Male,No,No,No
9581-GVBXT,Male,No,Yes,Yes
5862-BRIXZ,Male,No,No,No
5404-GGUKR,Male,No,No,No
3308-JSGML,Male,Yes,Yes,No
2126-GSEGL,Female,No,Yes,No
0440-QEXBZ,Female,No,No,No
2434-EEVDB,Female,No,Yes,No
6762-QVYJO,Female,No,Yes,Yes
6199-IWKGC,Female,Yes,Yes,No
2675-DHUTR,Male,Yes,Yes,No
8152-VETUR,Female,No,Yes,No
7446-YPODE,Male,Yes,No,No
9522-BNTHX,Female,Yes,No,No
4676-WLUHT,Male,No,No,No
7980-MHFLQ,Female,No,Yes,Yes
0757-WCUUZ,Male,No,Yes,Yes
1629-DQQVB,Female,No,No,No
0374-AACSZ,Female,No,No,No
4872-VXRIL,Male,No,No,No
9140-CZQZZ,Female,No,Yes,No
3423-HHXAO,Female,No,Yes,Yes
9938-TKDGL,Male,No,Yes,Yes
0531-ZZJWQ,Male,Yes,Yes,No
6537-QLGEX,Female,No,No,No
2688-BHGOG,Male,Yes,No,No
3160-TYXLT,Male,No,No,No
1325-USMEC,Male,No,Yes,No
0916-QOFDP,Female,Yes,Yes,Yes
5606-AMZBO,Female,No,Yes,No
6199-IPCAO,Female,No,Yes,Yes
5640-CAXOA,Female,No,No,No
2235-EZAIK,Female,No,Yes,No
3847-BAERP,Female,No,No,No
1453-RZFON,Female,No,No,Yes
8263-OKETD,Female,No,No,No
0670-KDOMA,Female,No,No,No
2476-YGEFM,Female,No,No,No
8687-BAFGU,Male,No,No,No
0641-EVBOJ,Male,No,No,No
0829-XXPLX,Female,No,No,No
9974-JFBHQ,Male,No,No,Yes
6624-JDRDS,Female,No,No,No
0608-JDVEC,Male,No,Yes,No
9780-FKVVF,Male,No,No,No
1919-RTPQD,Male,No,Yes,Yes
5214-NLTIT,Male,No,Yes,Yes
3345-PBBFH,Male,No,Yes,No
5055-BRMNE,Female,No,Yes,Yes
2190-PHBHR,Female,No,Yes,No
2650-GYRYL,Male,No,Yes,Yes
5208-FVQKB,Male,No,Yes,No
7184-LRUUR,Female,No,No,No
6627-CFOSN,Female,No,No,No
3982-JGSFD,Male,No,No,No
1574-DYCWE,Female,No,Yes,Yes
7247-XOZPB,Male,No,Yes,No
2466-FCCPT,Female,No,Yes,Yes
6211-WWLTF,Male,No,Yes,No
4826-TZEVA,Female,No,No,No
6016-NXBNJ,Male,No,No,No
9138-EFSMO,Male,No,Yes,Yes
